KindOfQuery;Shift;Country;Week;#Eq;#Vars;Eq. creation time;Solve time;Average squared error
WithJHURegions;8;NL;2020W40;43;188;2.644046746;0.233770248;0.026840583531618625
WithJHURegions;8;NL;2020W41;43;188;2.618406176;0.160202521;0.025873282207984058
WithJHURegions;8;NL;2020W42;43;188;2.768012014;0.234529852;0.05452266612289647
WithJHURegions;8;NL;2020W43;43;188;2.7198485;0.235977891;0.06865281195524754
WithJHURegions;8;NL;2020W44;43;188;2.650962365;0.143386179;0.11118204631167451
WithJHURegions;8;NL;2020W45;43;188;2.688074516;0.284462743;0.11737978851249943
WithJHURegions;8;NL;2020W46;43;188;2.723234995;0.2933904;0.09974692397594574
WithJHURegions;8;NL;2020W47;43;188;2.738626897;0.256364428;0.06907018935856019
WithJHURegions;8;NL;2020W48;43;188;2.649129263;0.204210552;0.0254508169106296
WithJHURegions;8;NL;2020W49;43;188;2.708543726;0.24667032;0.03161499873178564
WithJHURegions;8;NL;2020W50;43;188;2.606583996;0.238005898;0.08838830524095243
WithJHURegions;8;NL;2020W51;43;188;2.568463313;0.284069666;0.09863776319110831
WithJHURegions;8;NL;2020W52;43;188;2.690575808;0.228444979;0.06680807270931775
WithJHURegions;8;NL;2021W01;43;188;2.554546113;0.285254679;0.03362645806908983
WithJHURegions;8;NL;2021W02;43;188;2.712518283;0.258752541;0.028702276519370934
WithJHURegions;8;NL;2021W03;43;188;2.690401047;0.249876497;0.024638077942813214
WithJHURegions;8;NL;2021W04;43;188;2.66464531;0.240475796;0.027785300312443733
WithJHURegions;8;NL;2021W05;43;188;2.564226651;0.211841514;0.059800753821963384
WithJHURegions;8;NL;2021W06;43;188;2.650996165;0.166404161;0.0849046767837275
WithJHURegions;8;SE;2020W05;14;11;2.657871433;0.150843582;1.6408113909591638E-5
WithJHURegions;8;SE;2020W06;18;13;2.777490418;0.15499808;2.7340342508516436E-4
WithJHURegions;8;SE;2020W07;18;13;2.756467821;0.278115678;1.0098057877672814E-4
WithJHURegions;8;SE;2020W08;18;13;2.766605;0.164748339;4.4710207288741784E-4
WithJHURegions;8;SE;2020W09;18;13;2.791082755;0.233337564;3.8585501630036617E-4
WithJHURegions;8;SE;2020W10;18;13;2.747340329;0.141451682;7.47716166632124E-5
WithJHURegions;8;SE;2020W11;18;13;2.770781622;0.227992535;3.0186863501003783E-4
WithJHURegions;8;SE;2020W12;18;13;2.683730078;0.175793264;1.56611895620522E-5
WithJHURegions;8;SE;2020W13;60;13;2.868240279;0.223676562;5.147563191412033E-5
WithJHURegions;8;SE;2020W14;60;13;2.83308936;0.178165455;6.024190194334923E-4
WithJHURegions;8;SE;2020W15;60;13;2.8324093;0.231253818;0.0014557446950536274
WithJHURegions;8;SE;2020W16;60;13;2.671386903;0.241798813;2.9619099882616316E-4
WithJHURegions;8;SE;2020W17;60;13;2.695538005;0.266273917;1.0108830320262936E-4
WithJHURegions;8;SE;2020W18;60;13;2.804098722;0.259193587;1.3295630171564185E-5
WithJHURegions;8;SE;2020W19;60;13;2.806294627;0.239693696;1.2598446754443256E-5
WithJHURegions;8;SE;2020W20;60;13;2.805765078;0.239927248;2.5953073581482955E-5
WithJHURegions;8;SE;2020W21;60;13;2.725086012;0.264485673;2.351764725770553E-8
WithJHURegions;8;SE;2020W22;60;13;2.751375753;0.257779907;0.001001471183723914
WithJHURegions;8;SE;2020W23;60;76;2.660706939;0.24077988;0.06984535660476035
WithJHURegions;8;SE;2020W24;60;160;2.746799539;0.245813482;0.04571672328505438
WithJHURegions;8;SE;2020W25;60;160;2.722251724;0.222617469;0.0016646139219135172
WithJHURegions;8;SE;2020W26;60;160;2.783932846;0.258594616;0.001320821717747459
WithJHURegions;8;SE;2020W27;60;160;2.782729249;0.236340775;0.0024968509768498208
WithJHURegions;8;SE;2020W28;60;160;2.636570757;0.252983068;0.0035908582234081823
WithJHURegions;8;SE;2020W29;60;160;2.743382273;0.23742305;0.004576924219131319
WithJHURegions;8;SE;2020W30;60;160;2.614693287;0.253915881;0.0051103244177995106
WithJHURegions;8;SE;2020W31;60;223;2.675513463;0.240800481;0.0020941887937777318
WithJHURegions;8;SE;2020W32;60;307;2.58363631;0.184827843;0.1160336196501105
WithJHURegions;8;SE;2020W33;60;307;2.660727708;0.240917955;0.06118806970973169
WithJHURegions;8;SE;2020W34;60;307;2.612449518;0.280317372;0.06332217432569574
WithJHURegions;8;SE;2020W35;60;307;2.650890626;0.239641797;0.07251187998119273
WithJHURegions;8;SE;2020W36;60;307;2.595864766;0.236495332;0.06950959788391632
WithJHURegions;8;SE;2020W37;60;307;2.630456797;0.242077754;0.0279407640430333
WithJHURegions;8;SE;2020W38;60;307;2.703036733;0.238331903;0.022182081322465366
WithJHURegions;8;SE;2020W39;60;307;2.704617748;0.299079097;0.011061688187340732
WithJHURegions;8;SE;2020W40;60;307;2.677363686;0.240371367;0.014482864592373034
WithJHURegions;8;SE;2020W41;60;307;2.707129337;0.242109601;0.046290649068248826
WithJHURegions;8;SE;2020W42;60;307;2.705583654;0.231786145;0.01620083141521264
WithJHURegions;8;SE;2020W43;60;307;2.676089261;0.248216957;0.01613736419572902
WithJHURegions;8;SE;2020W44;60;307;2.701950101;0.285434222;0.03044819563119958
WithJHURegions;8;SE;2020W45;60;307;2.698920759;0.23619794;0.020985216225291935
WithJHURegions;8;SE;2020W46;60;307;2.599434713;0.236736075;0.032326254925703075
WithJHURegions;8;SE;2020W47;60;307;2.71001261;0.302263202;0.05256581040806428
WithJHURegions;8;SE;2020W48;60;307;2.578203006;0.292960143;0.06689052773549443
WithJHURegions;8;SE;2020W49;60;307;2.598072707;0.245007423;0.09592420650797767
WithJHURegions;8;SE;2020W50;60;307;2.674247144;0.239272675;0.09138163820887184
WithJHURegions;8;SE;2020W51;60;307;2.644106502;0.236610776;0.09669426771148969
WithJHURegions;8;SE;2020W52;60;307;2.622450578;0.240326523;0.04396537576524111
WithJHURegions;8;SE;2021W01;60;307;2.668808795;0.234525145;0.03962559698781119
WithJHURegions;8;SE;2021W02;60;307;2.620226794;0.257919789;0.04735639941551517
WithJHURegions;8;SE;2021W03;60;307;2.680685394;0.258681069;0.037023321413467376
WithJHURegions;8;SE;2021W04;60;307;2.604889076;0.241151359;0.04057112354929501
WithJHURegions;8;SE;2021W05;60;307;2.65508708;0.23917189;0.05323145164808377
WithJHURegions;8;SE;2021W06;60;307;2.652958703;0.238665323;0.08042782300522562
WithJHURegions;8;DE;2020W05;15;22;2.7834517;0.287907819;1.74417361831475E-4
WithJHURegions;8;DE;2020W06;19;24;2.809965215;0.238534648;9.709391634934489E-4
WithJHURegions;8;DE;2020W07;19;24;2.834119319;0.287066567;5.159962954907596E-4
WithJHURegions;8;DE;2020W08;19;24;2.789221147;0.23287889;0.0023612876641237236
WithJHURegions;8;DE;2020W09;19;24;2.848778363;0.278513613;0.0022746661144691827
WithJHURegions;8;DE;2020W10;19;24;2.846960854;0.286794042;0.0014556252067549754
WithJHURegions;8;DE;2020W11;19;24;2.77197771;0.242983807;1.6134075462307559E-4
WithJHURegions;8;DE;2020W12;19;24;2.84016205;0.243635087;1.1044394800945087E-5
WithJHURegions;8;DE;2020W13;51;24;2.830536107;0.269987409;1.45337188107627E-4
WithJHURegions;8;DE;2020W14;51;24;2.802115681;0.23518522;8.792525354149997E-4
WithJHURegions;8;DE;2020W15;51;24;2.858353085;0.233949291;7.444542549748296E-4
WithJHURegions;8;DE;2020W16;51;24;2.847240338;0.293510909;9.956314682482551E-5
WithJHURegions;8;DE;2020W17;51;24;2.81824979;0.266354562;8.142452670962693E-5
WithJHURegions;8;DE;2020W18;51;24;2.771076648;0.265302947;1.1622785969661972E-5
WithJHURegions;8;DE;2020W19;51;24;2.847180681;0.258718009;1.3324983639989276E-4
WithJHURegions;8;DE;2020W20;51;88;2.856216171;0.253393304;0.11451554479150806
WithJHURegions;8;DE;2020W21;51;136;2.819033125;0.243644232;0.05758914354833492
WithJHURegions;8;DE;2020W22;51;136;2.832138812;0.261181065;4.640564143229452E-4
WithJHURegions;8;DE;2020W23;51;136;2.877503591;0.183067316;8.472909001697465E-4
WithJHURegions;8;DE;2020W24;51;136;2.836177294;0.217697763;8.870701336570028E-4
WithJHURegions;8;DE;2020W25;51;136;2.75319875;0.23613563;0.003700040719671808
WithJHURegions;8;DE;2020W26;51;136;2.826899371;0.20575285;0.0027060454609792047
WithJHURegions;8;DE;2020W27;51;136;2.863836563;0.237908016;0.003140141469714687
WithJHURegions;8;DE;2020W28;51;200;2.821999999;0.239002584;0.0026561295717768634
WithJHURegions;8;DE;2020W29;51;248;2.773850533;0.292240683;0.09542385273887881
WithJHURegions;8;DE;2020W30;51;248;2.82410427;0.23318137;0.03428782903581871
WithJHURegions;8;DE;2020W31;51;248;2.826777199;0.2904398;0.020093483065974443
WithJHURegions;8;DE;2020W32;51;248;2.791728464;0.279807224;0.01654230130573956
WithJHURegions;8;DE;2020W33;51;248;2.808528736;0.24093393;0.017476887483667
WithJHURegions;8;DE;2020W34;51;248;2.808047869;0.290048333;0.025292227602556262
WithJHURegions;8;DE;2020W35;51;248;2.807399171;0.237234106;0.02131440745717035
WithJHURegions;8;DE;2020W36;51;248;2.788310859;0.239330351;0.01884544409207815
WithJHURegions;8;DE;2020W37;51;248;2.662269397;0.236770074;0.02295722116504739
WithJHURegions;8;DE;2020W38;51;248;2.670149277;0.274705733;0.02701708581500168
WithJHURegions;8;DE;2020W39;51;248;2.745772444;0.185806177;0.021665741589943534
WithJHURegions;8;DE;2020W40;51;248;2.744486785;0.270697905;0.02257639178340843
WithJHURegions;8;DE;2020W41;51;248;2.75487945;0.231636178;0.03236610118753248
WithJHURegions;8;DE;2020W42;51;248;2.676426198;0.259960634;0.02351872101659938
WithJHURegions;8;DE;2020W43;51;248;2.71639168;0.246495257;0.028496883264724642
WithJHURegions;8;DE;2020W44;51;248;2.7957021;0.273085601;0.057473460312609546
WithJHURegions;8;DE;2020W45;51;248;2.713632975;0.236898302;0.14360828567579245
WithJHURegions;8;DE;2020W46;51;248;2.746694829;0.22059649;0.16267825043624287
WithJHURegions;8;DE;2020W47;51;248;2.714222297;0.228699519;0.16861338701868742
WithJHURegions;8;DE;2020W48;51;248;2.686188031;0.25515793;0.1716583851946163
WithJHURegions;8;DE;2020W49;51;248;2.708659914;0.223494803;0.16055459192867866
WithJHURegions;8;DE;2020W50;51;248;2.757136164;0.245028288;0.14548544842050604
WithJHURegions;8;DE;2020W51;51;248;2.748245661;0.23713723;0.12849027587434841
WithJHURegions;8;DE;2020W52;51;248;2.72255628;0.223614792;0.09420083906612561
WithJHURegions;8;DE;2021W01;51;248;2.720771318;0.182576319;0.09341555479366251
WithJHURegions;8;DE;2021W02;51;248;2.741717637;0.239661887;0.10715081287406504
WithJHURegions;8;DE;2021W03;51;248;2.708336876;0.238070461;0.10070368463269899
WithJHURegions;8;DE;2021W04;51;248;2.694760028;0.241566485;0.09068646367968135
WithJHURegions;8;DE;2021W05;51;248;2.699023057;0.190648616;0.07589573675802586
WithJHURegions;8;DE;2021W06;51;248;2.648970252;0.251301727;0.034141528301262394
WithJHURegions;8;IT;2020W05;15;27;2.701637596;0.234718312;0.0012116120271055012
WithJHURegions;8;IT;2020W06;19;29;2.887326431;0.220328781;9.203639725054437E-4
WithJHURegions;8;IT;2020W07;19;29;2.855354599;0.250160923;4.420620303563523E-4
WithJHURegions;8;IT;2020W08;19;29;2.882886832;0.211931507;6.62476642863883E-4
WithJHURegions;8;IT;2020W09;19;29;2.77873666;0.219839186;5.5862346558021316E-5
WithJHURegions;8;IT;2020W10;19;29;2.889189252;0.233203921;8.692370601750417E-4
WithJHURegions;8;IT;2020W11;19;29;2.909357038;0.252567337;0.008000499773171924
WithJHURegions;8;IT;2020W12;19;29;2.784066175;0.226866155;0.011783742397055177
WithJHURegions;8;IT;2020W13;61;29;2.938357143;0.231302464;0.00865105578911812
WithJHURegions;8;IT;2020W14;61;29;2.915237049;0.267794274;0.002965602846772959
WithJHURegions;8;IT;2020W15;61;29;2.915117685;0.231838294;0.0025260602600803398
WithJHURegions;8;IT;2020W16;61;29;2.868229014;0.239413315;4.73827425909079E-4
WithJHURegions;8;IT;2020W17;61;29;2.902749734;0.237110126;1.6216339463116184E-4
WithJHURegions;8;IT;2020W18;61;29;2.917420935;0.285021634;0.00108213660129964
WithJHURegions;8;IT;2020W19;61;29;2.901076866;0.25012572;0.0011753698833667334
WithJHURegions;8;IT;2020W20;61;113;2.833211982;0.233842975;0.05885512273497599
WithJHURegions;8;IT;2020W21;61;176;2.909415117;0.226824596;0.02907473111505655
WithJHURegions;8;IT;2020W22;61;176;2.896262351;0.280432507;2.9684190010702646E-4
WithJHURegions;8;IT;2020W23;61;176;2.90052077;0.246080455;2.9085165120331914E-4
WithJHURegions;8;IT;2020W24;61;176;2.905530343;0.242314071;5.255660607553659E-4
WithJHURegions;8;IT;2020W25;61;176;2.857247272;0.238802472;2.3811108740103657E-4
WithJHURegions;8;IT;2020W26;61;176;2.779783059;0.2425845;4.0440426468553426E-4
WithJHURegions;8;IT;2020W27;61;176;2.885250099;0.23864847;6.80030557048665E-4
WithJHURegions;8;IT;2020W28;61;260;2.798866403;0.239746599;3.392259971805767E-4
WithJHURegions;8;IT;2020W29;61;323;2.856996109;0.23797079;0.08501711970254697
WithJHURegions;8;IT;2020W30;61;323;2.802780008;0.195803738;0.019772690145452285
WithJHURegions;8;IT;2020W31;61;323;2.763096266;0.221211093;0.0258804179050499
WithJHURegions;8;IT;2020W32;61;323;2.896421216;0.236141202;0.007419751081756828
WithJHURegions;8;IT;2020W33;61;323;2.852903062;0.224455824;0.02592355826742622
WithJHURegions;8;IT;2020W34;61;323;2.742898925;0.284983776;0.027248409301088242
WithJHURegions;8;IT;2020W35;61;323;2.769844484;0.234874751;0.015204339435514535
WithJHURegions;8;IT;2020W36;61;323;2.830389963;0.277092508;0.01359262045749729
WithJHURegions;8;IT;2020W37;61;323;2.828797347;0.283428317;0.030433197244230856
WithJHURegions;8;IT;2020W38;61;323;2.786651316;0.2373149;0.023734409229548024
WithJHURegions;8;IT;2020W39;61;323;2.75976051;0.244407939;0.050437727653458025
WithJHURegions;8;IT;2020W40;61;323;2.865334896;0.2314478;0.06487255384159646
WithJHURegions;8;IT;2020W41;61;323;2.82679084;0.230060105;0.037171834042435445
WithJHURegions;8;IT;2020W42;61;323;2.674434152;0.153597015;0.06786709706378008
WithJHURegions;8;IT;2020W43;61;323;2.818052871;0.213718553;0.09043377561435058
WithJHURegions;8;IT;2020W44;61;323;2.818017039;0.247520039;0.14607083301987564
WithJHURegions;8;IT;2020W45;61;323;2.672618735;0.210644097;0.19207636630218147
WithJHURegions;8;IT;2020W46;61;323;2.802033985;0.238138059;0.2097832522186618
WithJHURegions;8;IT;2020W47;61;323;2.806833192;0.233294288;0.21699938339172112
WithJHURegions;8;IT;2020W48;61;323;2.780972839;0.219906227;0.2165136463797104
WithJHURegions;8;IT;2020W49;61;323;2.789572932;0.214432829;0.20152127824960112
WithJHURegions;8;IT;2020W50;61;323;2.686677761;0.235973227;0.16741765351952448
WithJHURegions;8;IT;2020W51;61;323;2.748693349;0.24232566;0.10819774776735823
WithJHURegions;8;IT;2020W52;61;323;2.696137331;0.275198661;0.04035938371746389
WithJHURegions;8;IT;2021W01;61;323;2.670899342;0.261281196;0.03720708403291192
WithJHURegions;8;IT;2021W02;61;323;2.765431249;0.240562072;0.03844699005559391
WithJHURegions;8;IT;2021W03;61;323;2.719828655;0.169021325;0.021352150739534802
WithJHURegions;8;IT;2021W04;61;323;2.751522369;0.22038688;0.022999724951413756
WithJHURegions;8;IT;2021W05;61;323;2.764594602;0.219063998;0.030202084839479282
WithJHURegions;8;IT;2021W06;61;323;2.668459742;0.240295693;0.034046314096123576
WithJHURegions;8;ES;2020W05;15;25;2.752196131;0.237143572;2.6840941134211593E-5
WithJHURegions;8;ES;2020W06;19;27;2.778447317;0.160143187;9.893054007159363E-4
WithJHURegions;8;ES;2020W07;19;27;2.841831953;0.226652497;0.0018143963965956257
WithJHURegions;8;ES;2020W08;19;27;2.874983554;0.22526585;0.0030069707859001573
WithJHURegions;8;ES;2020W09;19;27;2.881330466;0.293964854;0.0020489198988475526
WithJHURegions;8;ES;2020W10;19;27;2.803904111;0.27216555;5.715891335373387E-4
WithJHURegions;8;ES;2020W11;19;27;2.877597673;0.259094432;0.0014021800469185748
WithJHURegions;8;ES;2020W12;19;27;2.892638759;0.278462807;0.014003390570929006
WithJHURegions;8;ES;2020W13;55;27;2.885492986;0.229477685;0.023217456178632186
WithJHURegions;8;ES;2020W14;55;27;2.894255184;0.229685256;0.015470812107022287
WithJHURegions;8;ES;2020W15;55;27;2.917210234;0.233993824;0.0083875022875529
WithJHURegions;8;ES;2020W16;55;27;2.894159565;0.298045386;0.0021933812893542323
WithJHURegions;8;ES;2020W17;55;27;2.823080545;0.179443673;7.7556949120076E-5
WithJHURegions;8;ES;2020W18;55;27;2.903424695;0.27860256;0.001953602104815147
WithJHURegions;8;ES;2020W19;55;27;2.858921279;0.262157642;0.0017882003181578432
WithJHURegions;8;ES;2020W20;55;99;2.878001482;0.229707954;0.0977236945298826
WithJHURegions;8;ES;2020W21;55;153;2.905941454;0.231410778;0.048218017179961326
WithJHURegions;8;ES;2020W22;55;153;2.85916167;0.231177155;0.0011996663759237202
WithJHURegions;8;ES;2020W23;55;153;2.909521145;0.265472774;0.0015460141225692532
WithJHURegions;8;ES;2020W24;55;153;2.84067561;0.279104724;7.272292404173217E-4
WithJHURegions;8;ES;2020W25;55;153;2.778106588;0.23823667;8.009865582283174E-4
WithJHURegions;8;ES;2020W26;55;153;2.866880977;0.238902336;0.001573316806667709
WithJHURegions;8;ES;2020W27;55;153;2.849675965;0.264658203;0.004586000402941786
WithJHURegions;8;ES;2020W28;55;225;2.830011039;0.236579732;0.0023266445770724676
WithJHURegions;8;ES;2020W29;55;279;2.805682885;0.236355608;0.08635054267359353
WithJHURegions;8;ES;2020W30;55;279;2.841781271;0.227904347;0.028863409527966014
WithJHURegions;8;ES;2020W31;55;279;2.848921173;0.231786248;0.032333226944404395
WithJHURegions;8;ES;2020W32;55;279;2.836222173;0.22996993;0.03680023611004085
WithJHURegions;8;ES;2020W33;55;279;2.760409036;0.259570194;0.03434316965162835
WithJHURegions;8;ES;2020W34;55;279;2.835921778;0.244706785;0.03266490976502159
WithJHURegions;8;ES;2020W35;55;279;2.727537427;0.239671368;0.04835644959758725
WithJHURegions;8;ES;2020W36;55;279;2.712776964;0.217577959;0.06883310384042456
WithJHURegions;8;ES;2020W37;55;279;2.801456019;0.231708723;0.10197616550633645
WithJHURegions;8;ES;2020W38;55;279;2.820415674;0.239690434;0.10857828987148807
WithJHURegions;8;ES;2020W39;55;279;2.828117805;0.235597748;0.11497225374563054
WithJHURegions;8;ES;2020W40;55;279;2.743552316;0.24038753;0.09589448156404572
WithJHURegions;8;ES;2020W41;55;279;2.79331017;0.236843734;0.06573883570846974
WithJHURegions;8;ES;2020W42;55;279;2.813760189;0.307004815;0.04991083733457086
WithJHURegions;8;ES;2020W43;55;279;2.789415413;0.241782419;0.04285152303338085
WithJHURegions;8;ES;2020W44;55;279;2.767531809;0.264512859;0.06058875530413837
WithJHURegions;8;ES;2020W45;55;279;2.706621891;0.163951122;0.07620508082354185
WithJHURegions;8;ES;2020W46;55;279;2.764206686;0.230974888;0.07422111202606498
WithJHURegions;8;ES;2020W47;55;279;2.699455375;0.241354844;0.05513250706464377
WithJHURegions;8;ES;2020W48;55;279;2.728801131;0.23074406;0.07068393950027768
WithJHURegions;8;ES;2020W49;55;279;2.698211412;0.291563111;0.056908346709767355
WithJHURegions;8;ES;2020W50;55;279;2.731817894;0.242779975;0.03743925672366044
WithJHURegions;8;ES;2020W51;55;279;2.79437881;0.23513141;0.04179196028122226
WithJHURegions;8;ES;2020W52;55;279;2.698628784;0.240145664;0.07121160770680211
WithJHURegions;8;ES;2021W01;55;279;2.732858958;0.287207468;0.07210096040474437
WithJHURegions;8;ES;2021W02;55;279;2.738900731;0.23055332;0.04482599281318439
WithJHURegions;8;ES;2021W03;55;279;2.631391435;0.233569876;0.02806323067160942
WithJHURegions;8;ES;2021W04;55;279;2.711134383;0.246570033;0.06927639459469342
WithJHURegions;8;ES;2021W05;55;279;2.722301248;0.2296497;0.0968292498958611
WithJHURegions;8;ES;2021W06;55;279;2.709674676;0.293085601;0.09622768851489207
WithJHURegions;8;UK;2020W05;15;18;2.782914192;0.274724701;9.496283527948841E-4
WithJHURegions;8;UK;2020W06;19;20;2.745987685;0.27739051;0.0017774904916650499
WithJHURegions;8;UK;2020W07;19;20;2.706626477;0.282775487;0.0011784979539211991
WithJHURegions;8;UK;2020W08;19;20;2.759011585;0.231680363;0.0014024981600709089
WithJHURegions;8;UK;2020W09;19;20;2.834545139;0.269555606;2.333019888508548E-4
WithJHURegions;8;UK;2020W10;19;20;2.836920682;0.226963497;8.151960937861335E-4
WithJHURegions;8;UK;2020W11;19;20;2.831551138;0.236956526;4.3490019140622496E-5
WithJHURegions;8;UK;2020W12;19;20;2.750547607;0.223926337;2.0381663220900873E-6
WithJHURegions;8;UK;2020W13;27;20;2.872438046;0.237853998;5.0490498606615684E-5
WithJHURegions;8;UK;2020W14;27;20;2.833195081;0.207857311;0.012651592127141792
WithJHURegions;8;UK;2020W15;27;20;2.83932674;0.230102696;0.006261284970654789
WithJHURegions;8;UK;2020W16;27;20;2.807043486;0.269715613;0.017417653709594198
WithJHURegions;8;UK;2020W17;27;20;2.836543244;0.239080288;0.019095707301309633
WithJHURegions;8;UK;2020W18;27;20;2.834604072;0.222438276;0.010522482731119895
WithJHURegions;8;UK;2020W19;27;20;2.825197647;0.269087661;1.0115487895847325E-5
WithJHURegions;8;UK;2020W20;27;20;2.715406956;0.224388272;0.0047863368803756755
